"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"MLL","Marshall, AK","KSM","St. Mary's, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","ANI","Aniak, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","FAI","Fairbanks, AK",
"MLL","Marshall, AK","KSM","St. Mary's, AK",
"MLL","Marshall, AK","UNK","Unalakleet, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","ANI","Aniak, AK",
"MLL","Marshall, AK","UNK","Unalakleet, AK",
"MLL","Marshall, AK","BET","Bethel, AK",
"MLL","Marshall, AK","ANI","Aniak, AK",
"MLU","Monroe, LA","DFW","Dallas/Fort Worth, TX",
"MLU","Monroe, LA","IAH","Houston, TX",
"MLU","Monroe, LA","IAH","Houston, TX",
"MLU","Monroe, LA","BHM","Birmingham, AL",
"MLU","Monroe, LA","ATL","Atlanta, GA",
"MLU","Monroe, LA","LIT","Little Rock, AR",
"MLU","Monroe, LA","ATL","Atlanta, GA",
"MLU","Monroe, LA","DFW","Dallas/Fort Worth, TX",
"MLU","Monroe, LA","TXK","Texarkana, AR",
"MLY","Manley Hot Springs, AK","MNT","Minto, AK",
"MLY","Manley Hot Springs, AK","RMP","Rampart, AK",
"MLY","Manley Hot Springs, AK","FAI","Fairbanks, AK",
"MMH","Mammoth Lakes, CA","HHR","Hawthorne, CA",
"MMH","Mammoth Lakes, CA","HHR","Hawthorne, CA",
"MMH","Mammoth Lakes, CA","HHR","Hawthorne, CA",
"MMU","Morristown, NJ","OXC","Waterbury, CT",
"MMU","Morristown, NJ","STS","Santa Rosa, CA",
"MMU","Morristown, NJ","VNY","Van Nuys, CA",
"MNT","Minto, AK","MLY","Manley Hot Springs, AK",
"MNT","Minto, AK","MLY","Manley Hot Springs, AK",
"MNT","Minto, AK","FAI","Fairbanks, AK",
"MNT","Minto, AK","FAI","Fairbanks, AK",
"MNZ","Manassas, VA","BWI","Baltimore, MD",
"MNZ","Manassas, VA","SUS","St. Louis, MO",
"MNZ","Manassas, VA","STL","St. Louis, MO",
"MNZ","Manassas, VA","MCN","Macon, GA",
"MOB","Mobile, AL","DFW","Dallas/Fort Worth, TX",
"MOB","Mobile, AL","DFW","Dallas/Fort Worth, TX",
"MOB","Mobile, AL","PNS","Pensacola, FL",
"MOB","Mobile, AL","CLT","Charlotte, NC",
"MOB","Mobile, AL","BDL","Hartford, CT",
"MOB","Mobile, AL","AUO","Auburn, AL",
"MOB","Mobile, AL","ATL","Atlanta, GA",
"MOB","Mobile, AL","IAH","Houston, TX",
"MOB","Mobile, AL","PNS","Pensacola, FL",
"MOB","Mobile, AL","DFW","Dallas/Fort Worth, TX",
"MOP","Mount Pleasant, MI","ATO","Athens, OH",
"MOT","Minot, ND","DEN","Denver, CO",
"MOT","Minot, ND","COS","Colorado Springs, CO",
"MOT","Minot, ND","LAS","Las Vegas, NV",
"MOT","Minot, ND","AZA","Phoenix, AZ",
"MOT","Minot, ND","LAS","Las Vegas, NV",
"MOT","Minot, ND","AZA","Phoenix, AZ",
"MOT","Minot, ND","IFP","Bullhead City, AZ",
"MOT","Minot, ND","RNO","Reno, NV",
"MOT","Minot, ND","XWA","Williston, ND",
"MOT","Minot, ND","BIS","Bismarck/Mandan, ND",
"MOT","Minot, ND","FAR","Fargo, ND",
"MOT","Minot, ND","MSP","Minneapolis, MN",
"MOT","Minot, ND","MSP","Minneapolis, MN",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","KSM","St. Mary's, AK",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","KSM","St. Mary's, AK",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","KSM","St. Mary's, AK",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","BET","Bethel, AK",
"MOU","Mountain Village, AK","PQS","Pilot Station, AK",
"MOU","Mountain Village, AK","ANI","Aniak, AK",
"MOU","Mountain Village, AK","SXP","Sheldon Point, AK",
"MPB","Miami, FL","FLL","Fort Lauderdale, FL",
"MQT","Marquette, MI","DTW","Detroit, MI",
"MQT","Marquette, MI","MSP","Minneapolis, MN",
"MQT","Marquette, MI","MKE","Milwaukee, WI",
"MQT","Marquette, MI","ORD","Chicago, IL",
"MQY","Smyrna, TN","YIP","Detroit, MI",
"MQY","Smyrna, TN","BNA","Nashville, TN",
"MQY","Smyrna, TN","HPN","White Plains, NY",
"MQY","Smyrna, TN","MQY","Smyrna, TN",
"MQY","Smyrna, TN","BWI","Baltimore, MD",
"MQY","Smyrna, TN","MEM","Memphis, TN",
"MQY","Smyrna, TN","BHM","Birmingham, AL",
"MQY","Smyrna, TN","BNA","Nashville, TN",
"MQY","Smyrna, TN","XNA","Fayetteville, AR",
"MQY","Smyrna, TN","DSI","Destin, FL",
"MQY","Smyrna, TN","GA2","Carrollton, GA",
"MQY","Smyrna, TN","BNA","Nashville, TN",
"MQY","Smyrna, TN","BJC","Broomfield, CO",
"MQY","Smyrna, TN","ECP","Panama City, FL",
"MQY","Smyrna, TN","IND","Indianapolis, IN",
"MQY","Smyrna, TN","MQY","Smyrna, TN",
"MQY","Smyrna, TN","PDK","Atlanta, GA",
"MQY","Smyrna, TN","CPS","St. Louis, MO",
"MQY","Smyrna, TN","MLU","Monroe, LA",
"MQY","Smyrna, TN","AHN","Athens, GA",
"MRI","Anchorage, AK","SKW","Skwentna, AK",
"MRI","Anchorage, AK","SKW","Skwentna, AK",
"MRI","Anchorage, AK","SKW","Skwentna, AK",
"MRI","Anchorage, AK","BVU","Beluga, AK",
"MRI","Anchorage, AK","TYE","Tyonek, AK",
"MRI","Anchorage, AK","BVU","Beluga, AK",
"MRI","Anchorage, AK","TYE","Tyonek, AK",
"MRI","Anchorage, AK","BVU","Beluga, AK",
"MRI","Anchorage, AK","TYE","Tyonek, AK",
"MRI","Anchorage, AK","MCG","McGrath, AK",
"MRI","Anchorage, AK","NIB","Nikolai, AK",
"MRI","Anchorage, AK","TCT","Takotna, AK",
"MRI","Anchorage, AK","TEK","Tatitlek, AK",
"MRI","Anchorage, AK","NCN","Chenega, AK",
"MRI","Anchorage, AK","MCG","McGrath, AK",
"MRI","Anchorage, AK","TEK","Tatitlek, AK",
"MRI","Anchorage, AK","NCN","Chenega, AK",
"MRK","Marco Island, FL","PBI","West Palm Beach/Palm Beach, FL",
"MRY","Monterey, CA","VNY","Van Nuys, CA",
"MRY","Monterey, CA","VNY","Van Nuys, CA",
"MRY","Monterey, CA","DFW","Dallas/Fort Worth, TX",
"MRY","Monterey, CA","PHX","Phoenix, AZ",
"MRY","Monterey, CA","SAN","San Diego, CA",
"MRY","Monterey, CA","SEA","Seattle, WA",
"MRY","Monterey, CA","DEN","Denver, CO",
"MRY","Monterey, CA","LAX","Los Angeles, CA",
"MRY","Monterey, CA","VNY","Van Nuys, CA",
"MRY","Monterey, CA","LAS","Las Vegas, NV",
"MRY","Monterey, CA","LAS","Las Vegas, NV",
"MRY","Monterey, CA","FAT","Fresno, CA",
"MRY","Monterey, CA","IFP","Bullhead City, AZ",
"MRY","Monterey, CA","OAK","Oakland, CA",
"MSL","Muscle Shoals, AL","ATL","Atlanta, GA",
"MSL","Muscle Shoals, AL","BNA","Nashville, TN",
"MSL","Muscle Shoals, AL","PNS","Pensacola, FL",
"MSL","Muscle Shoals, AL","RSW","Fort Myers, FL",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","DFW","Dallas/Fort Worth, TX",
"MSN","Madison, WI","CLT","Charlotte, NC",
"MSN","Madison, WI","CLT","Charlotte, NC",
"MSN","Madison, WI","PHX","Phoenix, AZ",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","DEN","Denver, CO",
"MSN","Madison, WI","DTW","Detroit, MI",
"MSN","Madison, WI","MSP","Minneapolis, MN",
"MSN","Madison, WI","MKE","Milwaukee, WI",
"MSN","Madison, WI","DEN","Denver, CO",
"MSN","Madison, WI","MSP","Minneapolis, MN",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","DEN","Denver, CO",
"MSN","Madison, WI","MKE","Milwaukee, WI",
"MSN","Madison, WI","MSP","Minneapolis, MN",
"MSN","Madison, WI","RSW","Fort Myers, FL",
"MSN","Madison, WI","MCO","Orlando, FL",
"MSN","Madison, WI","CLE","Cleveland, OH",
"MSN","Madison, WI","LNK","Lincoln, NE",
"MSN","Madison, WI","LEX","Lexington, KY",
"MSN","Madison, WI","MDW","Chicago, IL",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","DEN","Denver, CO",
"MSN","Madison, WI","MCO","Orlando, FL",
"MSN","Madison, WI","DEN","Denver, CO",
"MSN","Madison, WI","MCO","Orlando, FL",
"MSN","Madison, WI","CMI","Champaign/Urbana, IL",
"MSN","Madison, WI","SCE","State College, PA",
"MSN","Madison, WI","IAD","Washington, DC",
"MSN","Madison, WI","CWA","Mosinee, WI",
"MSN","Madison, WI","BMI","Bloomington/Normal, IL",
"MSN","Madison, WI","MKE","Milwaukee, WI",
"MSN","Madison, WI","IND","Indianapolis, IN",
"MSN","Madison, WI","ATW","Appleton, WI",
"MSN","Madison, WI","MEM","Memphis, TN",
"MSN","Madison, WI","DTW","Detroit, MI",
"MSN","Madison, WI","MSP","Minneapolis, MN",
"MSN","Madison, WI","ATL","Atlanta, GA",
"MSN","Madison, WI","DTW","Detroit, MI",
"MSN","Madison, WI","LNK","Lincoln, NE",
"MSN","Madison, WI","CMI","Champaign/Urbana, IL",
"MSN","Madison, WI","LAN","Lansing, MI",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSN","Madison, WI","ORD","Chicago, IL",
"MSO","Missoula, MT","DFW","Dallas/Fort Worth, TX",
"MSO","Missoula, MT","GTF","Great Falls, MT",
"MSO","Missoula, MT","DEN","Denver, CO",
"MSO","Missoula, MT","SLC","Salt Lake City, UT",
"MSO","Missoula, MT","MSP","Minneapolis, MN",
"MSO","Missoula, MT","DEN","Denver, CO",
"MSO","Missoula, MT","ORD","Chicago, IL",
"MSO","Missoula, MT","MSP","Minneapolis, MN",
"MSO","Missoula, MT","DEN","Denver, CO",
"MSO","Missoula, MT","DEN","Denver, CO",
"MSO","Missoula, MT","LAS","Las Vegas, NV",
"MSO","Missoula, MT","SNA","Santa Ana, CA",
"MSO","Missoula, MT","AZA","Phoenix, AZ",
"MSO","Missoula, MT","GTF","Great Falls, MT",
"MSO","Missoula, MT","GTF","Great Falls, MT",
"MSO","Missoula, MT","GEG","Spokane, WA",
"MSO","Missoula, MT","SEA","Seattle, WA",
"MSP","Minneapolis, MN","STL","St. Louis, MO",
"MSP","Minneapolis, MN","RFD","Rockford, IL",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","LNK","Lincoln, NE",
"MSP","Minneapolis, MN","MCW","Mason City, IA",
"MSP","Minneapolis, MN","FOD","Fort Dodge, IA",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","OKC","Oklahoma City, OK",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","IND","Indianapolis, IN",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","MDW","Chicago, IL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","MDW","Chicago, IL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","IAH","Houston, TX",
"MSP","Minneapolis, MN","CLE","Cleveland, OH",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","STL","St. Louis, MO",
"MSP","Minneapolis, MN","BOI","Boise, ID",
"MSP","Minneapolis, MN","SAT","San Antonio, TX",
"MSP","Minneapolis, MN","IAH","Houston, TX",
"MSP","Minneapolis, MN","GFK","Grand Forks, ND",
"MSP","Minneapolis, MN","OMA","Omaha, NE",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","DLH","Duluth, MN",
"MSP","Minneapolis, MN","MKE","Milwaukee, WI",
"MSP","Minneapolis, MN","BIL","Billings, MT",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","MEM","Memphis, TN",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","BNA","Nashville, TN",
"MSP","Minneapolis, MN","MCI","Kansas City, MO",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","DCA","Washington, DC",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","GRR","Grand Rapids, MI",
"MSP","Minneapolis, MN","OKC","Oklahoma City, OK",
"MSP","Minneapolis, MN","CLE","Cleveland, OH",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","ABR","Aberdeen, SD",
"MSP","Minneapolis, MN","BIS","Bismarck/Mandan, ND",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","STL","St. Louis, MO",
"MSP","Minneapolis, MN","SAT","San Antonio, TX",
"MSP","Minneapolis, MN","IAH","Houston, TX",
"MSP","Minneapolis, MN","GFK","Grand Forks, ND",
"MSP","Minneapolis, MN","CID","Cedar Rapids/Iowa City, IA",
"MSP","Minneapolis, MN","LSE","La Crosse, WI",
"MSP","Minneapolis, MN","GTF","Great Falls, MT",
"MSP","Minneapolis, MN","FAR","Fargo, ND",
"MSP","Minneapolis, MN","DLH","Duluth, MN",
"MSP","Minneapolis, MN","MKE","Milwaukee, WI",
"MSP","Minneapolis, MN","MSO","Missoula, MT",
"MSP","Minneapolis, MN","MSN","Madison, WI",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","MEM","Memphis, TN",
"MSP","Minneapolis, MN","MSY","New Orleans, LA",
"MSP","Minneapolis, MN","PIT","Pittsburgh, PA",
"MSP","Minneapolis, MN","IAD","Washington, DC",
"MSP","Minneapolis, MN","BNA","Nashville, TN",
"MSP","Minneapolis, MN","FCA","Kalispell, MT",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","FSD","Sioux Falls, SD",
"MSP","Minneapolis, MN","GRR","Grand Rapids, MI",
"MSP","Minneapolis, MN","OKC","Oklahoma City, OK",
"MSP","Minneapolis, MN","RHI","Rhinelander, WI",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","ABR","Aberdeen, SD",
"MSP","Minneapolis, MN","BIS","Bismarck/Mandan, ND",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","CIU","Sault Ste. Marie, MI",
"MSP","Minneapolis, MN","IMT","Iron Mountain/Kingsfd, MI",
"MSP","Minneapolis, MN","MQT","Marquette, MI",
"MSP","Minneapolis, MN","GFK","Grand Forks, ND",
"MSP","Minneapolis, MN","JMS","Jamestown, ND",
"MSP","Minneapolis, MN","CID","Cedar Rapids/Iowa City, IA",
"MSP","Minneapolis, MN","LSE","La Crosse, WI",
"MSP","Minneapolis, MN","FAR","Fargo, ND",
"MSP","Minneapolis, MN","DLH","Duluth, MN",
"MSP","Minneapolis, MN","MKE","Milwaukee, WI",
"MSP","Minneapolis, MN","MSN","Madison, WI",
"MSP","Minneapolis, MN","BNA","Nashville, TN",
"MSP","Minneapolis, MN","BJI","Bemidji, MN",
"MSP","Minneapolis, MN","BRD","Brainerd, MN",
"MSP","Minneapolis, MN","HIB","Hibbing, MN",
"MSP","Minneapolis, MN","INL","International Falls, MN",
"MSP","Minneapolis, MN","FSD","Sioux Falls, SD",
"MSP","Minneapolis, MN","ESC","Escanaba, MI",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","MSY","New Orleans, LA",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","HNL","Honolulu, HI",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","LAX","Los Angeles, CA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","ANC","Anchorage, AK",
"MSP","Minneapolis, MN","STT","Charlotte Amalie, VI",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","BIS","Bismarck/Mandan, ND",
"MSP","Minneapolis, MN","PSP","Palm Springs, CA",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","BWI","Baltimore, MD",
"MSP","Minneapolis, MN","GEG","Spokane, WA",
"MSP","Minneapolis, MN","FAR","Fargo, ND",
"MSP","Minneapolis, MN","JAC","Jackson, WY",
"MSP","Minneapolis, MN","MSY","New Orleans, LA",
"MSP","Minneapolis, MN","LGA","New York, NY",
"MSP","Minneapolis, MN","BOS","Boston, MA",
"MSP","Minneapolis, MN","SFO","San Francisco, CA",
"MSP","Minneapolis, MN","AUS","Austin, TX",
"MSP","Minneapolis, MN","SNA","Santa Ana, CA",
"MSP","Minneapolis, MN","DCA","Washington, DC",
"MSP","Minneapolis, MN","JFK","New York, NY",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","PSP","Palm Springs, CA",
"MSP","Minneapolis, MN","SMF","Sacramento, CA",
"MSP","Minneapolis, MN","TPA","Tampa, FL",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","SAN","San Diego, CA",
"MSP","Minneapolis, MN","SEA","Seattle, WA",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","LAX","Los Angeles, CA",
"MSP","Minneapolis, MN","BZN","Bozeman, MT",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","SFO","San Francisco, CA",
"MSP","Minneapolis, MN","SRQ","Sarasota/Bradenton, FL",
"MSP","Minneapolis, MN","TUS","Tucson, AZ",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","ONT","Ontario, CA",
"MSP","Minneapolis, MN","PSP","Palm Springs, CA",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","BWI","Baltimore, MD",
"MSP","Minneapolis, MN","BZN","Bozeman, MT",
"MSP","Minneapolis, MN","SFO","San Francisco, CA",
"MSP","Minneapolis, MN","SRQ","Sarasota/Bradenton, FL",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","DTW","Detroit, MI",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","ONT","Ontario, CA",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","SEA","Seattle, WA",
"MSP","Minneapolis, MN","PDX","Portland, OR",
"MSP","Minneapolis, MN","MSY","New Orleans, LA",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","LAX","Los Angeles, CA",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","PBI","West Palm Beach/Palm Beach, FL",
"MSP","Minneapolis, MN","SEA","Seattle, WA",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","AUS","Austin, TX",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","AUS","Austin, TX",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","HNL","Honolulu, HI",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","EWR","Newark, NJ",
"MSP","Minneapolis, MN","TPA","Tampa, FL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","SLC","Salt Lake City, UT",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","MKE","Milwaukee, WI",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","MEM","Memphis, TN",
"MSP","Minneapolis, MN","IND","Indianapolis, IN",
"MSP","Minneapolis, MN","LAX","Los Angeles, CA",
"MSP","Minneapolis, MN","MDW","Chicago, IL",
"MSP","Minneapolis, MN","FAR","Fargo, ND",
"MSP","Minneapolis, MN","MIA","Miami, FL",
"MSP","Minneapolis, MN","PSP","Palm Springs, CA",
"MSP","Minneapolis, MN","TPA","Tampa, FL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","SAN","San Diego, CA",
"MSP","Minneapolis, MN","MSN","Madison, WI",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","LAX","Los Angeles, CA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","SRQ","Sarasota/Bradenton, FL",
"MSP","Minneapolis, MN","TUS","Tucson, AZ",
"MSP","Minneapolis, MN","RSW","Fort Myers, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","HRL","Harlingen/San Benito, TX",
"MSP","Minneapolis, MN","CLE","Cleveland, OH",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","LNK","Lincoln, NE",
"MSP","Minneapolis, MN","CMH","Columbus, OH",
"MSP","Minneapolis, MN","EWR","Newark, NJ",
"MSP","Minneapolis, MN","COU","Columbia, MO",
"MSP","Minneapolis, MN","BWI","Baltimore, MD",
"MSP","Minneapolis, MN","EUG","Eugene, OR",
"MSP","Minneapolis, MN","CID","Cedar Rapids/Iowa City, IA",
"MSP","Minneapolis, MN","MKE","Milwaukee, WI",
"MSP","Minneapolis, MN","SBN","South Bend, IN",
"MSP","Minneapolis, MN","BHM","Birmingham, AL",
"MSP","Minneapolis, MN","TUL","Tulsa, OK",
"MSP","Minneapolis, MN","ALO","Waterloo, IA",
"MSP","Minneapolis, MN","TUS","Tucson, AZ",
"MSP","Minneapolis, MN","FSD","Sioux Falls, SD",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","IND","Indianapolis, IN",
"MSP","Minneapolis, MN","MEM","Memphis, TN",
"MSP","Minneapolis, MN","IND","Indianapolis, IN",
"MSP","Minneapolis, MN","CMH","Columbus, OH",
"MSP","Minneapolis, MN","EWR","Newark, NJ",
"MSP","Minneapolis, MN","LAF","Lafayette, IN",
"MSP","Minneapolis, MN","FRG","East Farmingdale, NY",
"MSP","Minneapolis, MN","MDW","Chicago, IL",
"MSP","Minneapolis, MN","CVG","Cincinnati, OH",
"MSP","Minneapolis, MN","ONT","Ontario, CA",
"MSP","Minneapolis, MN","SJU","San Juan, PR",
"MSP","Minneapolis, MN","STT","Charlotte Amalie, VI",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","EWR","Newark, NJ",
"MSP","Minneapolis, MN","CLT","Charlotte, NC",
"MSP","Minneapolis, MN","PHL","Philadelphia, PA",
"MSP","Minneapolis, MN","IAD","Washington, DC",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","EWR","Newark, NJ",
"MSP","Minneapolis, MN","IAD","Washington, DC",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","LAS","Las Vegas, NV",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","PHX","Phoenix, AZ",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","ATL","Atlanta, GA",
"MSP","Minneapolis, MN","FLL","Fort Lauderdale, FL",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","IWD","Ironwood, MI",
"MSP","Minneapolis, MN","BJI","Bemidji, MN",
"MSP","Minneapolis, MN","BJI","Bemidji, MN",
"MSP","Minneapolis, MN","MCO","Orlando, FL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","ORD","Chicago, IL",
"MSP","Minneapolis, MN","DEN","Denver, CO",
"MSP","Minneapolis, MN","CLD","Carlsbad, CA",
"MSP","Minneapolis, MN","ONT","Ontario, CA",
"MSP","Minneapolis, MN","PHL","Philadelphia, PA",
"MSP","Minneapolis, MN","DFW","Dallas/Fort Worth, TX",
"MSP","Minneapolis, MN","SDF","Louisville, KY",
"MSP","Minneapolis, MN","GYY","Gary, IN",
